show_id,type,title,country,release_year,description,
80085439,Movie,Frank and Cindy,United States,2015,A student filmmaker vengefully turns his camera on his bitter mom and washed-up rock star stepdad in this dramedy based on a documentary.,
80011846,Movie,Iverson,United States,2014,"This unfiltered documentary follows the rocky life and stratospheric career of Allen Iverson, an NBA icon who left an indelible mark on the sport.",
80064521,Movie,Jeremy Scott: The People's Designer,United States,2015,The journey of fashion designer Jeremy Scott from humble roots on a Missouri farm to creative director of Moschino is charted in this documentary.,
80106136,TV Show,Yo-Kai Watch,United States,2015,"Nate frees a mythical being trapped in a magic capsule, and the two new friends have adventures with all sorts of troublesome supernatural creatures.",
70259784,TV Show,DreamWorks Happy Holidays from Madagascar,United States,2005,Madagascar goes wild with holiday spirit in this set of Valentine's Day and Christmas-themed tales featuring everyone's favorite animal characters.,
80136796,TV Show,Show Me the Money,,2004,Four ordinary family members find their lives turned upside down when they become overnight millionaires thanks to an unlikely benefactor.,
70270745,TV Show,Ripper Street,"United Kingdom, Ireland",2017,"It's been six months since the last Jack the Ripper killing, and East London is hopeful that his reign of terror might have run its course.",
70177067,TV Show,Haven,"Canada, United States",2015,"Residents of Haven, Maine, are plagued by supernatural afflictions. To reveal the truth, FBI agent Audrey Parker must delve into her own strange past.",
80002612,TV Show,Marvel's Iron Fist,United States,2018,"Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny.",
80095988,TV Show,Stretch Armstrong & the Flex Fighters,United States,2018,Jake Armstrong and his best friends are unexpectedly transformed into superheroes who learn to reach far beyond the limits of any ordinary teenager.,
80024113,TV Show,Galavant,United States,2016,"In a time of legend, Galavant the knight embarks on a quest to save his fair lady and become a hero in this tongue-in-cheek musical comedy.",
80200942,TV Show,Elite,Spain,2019,"When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder.",
80186848,TV Show,Jack Whitehall: Travels with My Father,United Kingdom,2019,"Jovial comic Jack Whitehall invites his stuffy father, Michael, to travel with him through Southeast Asia in an attempt to strengthen their bond.",
70197049,TV Show,Once Upon a Time,United States,2018,"In this fantasy series, a young woman is drawn to a small Maine town and discovers that it's filled with elements of the fairy tale world.",
70283260,TV Show,Reign,United States,2017,"This vivid historical drama series tells of the rise to power of Mary, Queen of Scots, amid a court full of sexual and political intrigue.",
70143860,TV Show,The Vampire Diaries,United States,2017,"Trapped in adolescent bodies, feuding vampire brothers Stefan and Damon vie for the affection of captivating teenager Elena.",
80020542,TV Show,Gotham,United States,2019,"Long before he was commissioner, rookie cop James Gordon takes on Gotham City crime and corruption to avenge the murder of Bruce Wayne's parents.",
80074503,TV Show,Real Rob,United States,2017,Go inside the world of comedian and actor Rob Schneider in this comedy series that follows the ups and downs of his career and family life.,
80217957,TV Show,Reboot: The Guardian Code,Canada,2018,Four tech-savvy teens hone their skills as cyber-superheroes in a series of secret missions to save the world.,
80113201,TV Show,Skylanders Academy,"South Korea, United States",2018,Travel the vast Skylander universe in this animated series as a ragtag group of academy graduates build trust and heart in their fight against evil.,
80115297,TV Show,El Marginal,Argentina,2019,"While investigating a kidnapping, an ex-cop sent to infiltrate a prison finds himself surrounded by dangerous felons who can't know his real identity.",
80216752,TV Show,Explained,United States,2019,"This enlightening series from Vox digs into a wide range of topics such as the rise of cryptocurrency, why diets fail, and the wild world of K-pop.",
80180182,TV Show,Norsemen,Norway,2018,"The residents of an 8th-century Viking village experience political rivalry, social change and innovations that upend their culture and way of life.",
80131479,TV Show,Terrace House: Aloha State,"United States, Japan",2017,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",
80057883,TV Show,Abstract: The Art of Design,United States,2019,Step inside the minds of the most innovative designers in a variety of disciplines and learn how design impacts every aspect of life.,
80108495,TV Show,Glitch,Australia,2019,A police officer and a doctor face an emotionally charged mystery when seven local residents inexplicably return from the dead in peak physical form.,
80059465,TV Show,Locked Up,Spain,2019,"Manipulated into embezzling funds for her boyfriend and sentenced to prison, a naïve young woman must quickly learn to survive in a harsh new world.",
70185015,TV Show,Portlandia,United States,2018,"Fred Armisen and Carrie Brownstein send up the residents of Portland, Ore. Typical targets include artisanal light bulbs and feminist bookstores.",
80023289,TV Show,Dark Matter,Canada,2017,"After waking up aboard a derelict spaceship with no memories, the crew of the Raza investigates the mystery of their identities and destination.",
70210884,TV Show,American Horror Story,United States,2018,"This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil.",
80127001,TV Show,Resurrection: Ertugrul,Turkey,2018,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",
80011539,TV Show,VeggieTales in the House,United States,2016,"Bob the Tomato, Larry the Cucumber and their Veggie pals venture beyond the kitchen counter in these playful adventures with Christian themes.",
70197042,TV Show,Person of Interest,United States,2016,Ex-CIA agent John Reese and enigmatic billionaire Mr. Finch use software that can predict future events to prevent violent crimes before they occur.,
80095697,TV Show,Disenchantment,United States,2019,"Princess duties call, but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals.",
80190009,TV Show,Fastest Car,United States,2019,The drivers of exotic supercars put their street cred on the line against deceptively fast sleeper cars built and modified by true gearheads.,
80063740,TV Show,Quantico,United States,2018,"When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",
70281312,TV Show,The Blacklist,United States,2019,"After turning himself in, a brilliant fugitive offers to help the FBI bag other baddies, but only if rookie profiler Elizabeth Keen is his partner.",
70242079,TV Show,Beauty & the Beast,Canada,2016,A homicide detective and a veteran who has been turned into a beast by a military experiment gone awry become allies after they meet by chance.,
80136784,TV Show,The Adjusters,,2010,"An insurance adjuster investigates cases of possible fraud while hiding a romance with a colleague, unaware that someone he trusts is toying with him.",
70295760,TV Show,Penny Dreadful,"Ireland, United Kingdom, United States",2016,"The classic tales of Dracula, Frankenstein, Dorian Gray and more are woven together in this horror series set on the dark streets of Victorian London.",
81013148,TV Show,Mini Wolf,France,2014,Mini-Wolf and his fun-loving pals friends are always on the look out for a new adventure – even if it includes a little bit of mischief.,
80119379,TV Show,Silver Spoon,Russia,2015,"Forced to become an apprentice cop, cocky playboy Igor finds he's got a knack for police work. But his job soon takes him down a dark personal path.",
80119145,TV Show,VeggieTales in the City,United States,2017,"With exciting trips to the big city, the ski slopes and beyond, the Veggie friends expand their horizons and learn valuable faith-based lessons.",
